"","tip_percent","hour"
"28479",23.6,19
"28480",0,7
"28481",21.16,4
"28482",22.29,13
"28483",16.08,18
"28484",27.2,16
"28485",25.62,12
"28486",15.22,19
"28487",25.38,18
"28488",22.78,1
"28489",8.7,8
"28490",21.27,20
"28491",20,17
"28492",28,16
"28493",22,15
"28494",10,21
"28495",11.07,9
"28496",31.77,0
"28497",21,11
"28498",12.5,16
"28499",24.67,17
"28500",21.68,12
"28501",30.77,10
"28502",23.47,23
"28503",27.5,17
"28504",20,9
"28505",9.64,6
"28506",27.22,7
"28507",20.27,0
"28508",21.78,19
"28509",25.7,0
"28510",25,17
"28511",0,15
"28512",20,8
"28513",21.36,19
"28514",22.76,11
"28515",22.48,21
"28516",0,17
"28517",39.75,21
"28518",4.9,23
"28519",27.14,20
"28520",22.6,0
"28521",0,18
"28522",22.22,19
"28523",21,13
"28524",21.22,21
"28525",22.77,19
"28526",25.54,18
"28527",31.08,21
"28528",23.12,1
"28529",27,19
"28530",12.5,23
"28531",27.24,3
"28532",31.9,10
"28533",26.25,6
"28534",22.29,10
"28535",16.67,16
"28536",33.64,8
"28537",23.06,2
"28538",22.29,14
"28539",9.52,11
"28540",26.32,10
"28541",23.33,2
"28542",24.58,5
"28543",16,18
"28544",26.88,21
"28545",24.57,12
"28546",21.52,16
"28547",23.97,11
"28548",27.86,8
"28549",8.7,3
"28550",29.45,0
"28551",28.42,1
"28552",27.14,21
"28553",18.18,7
"28554",21.76,14
"28555",27.24,22
"28556",23.2,10
"28557",0,12
"28558",11.6,9
"28559",20.58,18
"28560",10,23
"28561",18.29,20
"28562",26.67,18
"28563",22.46,15
"28564",18.18,13
"28565",22.48,21
"28566",25.83,19
"28567",21.72,2
"28568",14.81,20
"28569",10.8,16
"28570",20.63,9
"28571",21.32,20
"28572",24.33,21
"28573",15.49,16
"28574",30,20
"28575",23.75,11
"28576",20,23
"28577",11.11,12
"28578",34.36,8
"28579",20,10
"28580",22.5,21
"28581",22,20
"28582",22.08,21
"28583",21.52,18
"28584",23.06,23
"28585",12.5,8
"28586",17.78,7
"28587",26.82,7
"28588",13.51,10
"28589",11.11,19
"28590",18.18,7
"28591",13.78,20
"28592",21.5,13
"28593",0,0
"28594",21.14,8
"28595",21.52,9
"28596",23.33,15
"28597",5,11
"28598",21.5,16
"28599",20,18
"28600",22.91,11
"28601",23,11
"28602",21.03,15
"28603",75,3
"28604",27.75,11
"28605",0,11
"28606",20.82,18
"28607",23.06,20
"28608",25.78,4
"28609",23.33,12
"28610",24.33,20
"28611",30.33,21
"28612",25.54,19
"28613",21,12
"28614",22.73,14
"28615",22.4,17
"28616",22,14
"28617",21.36,11
"28618",20.56,11
"28619",0,22
"28620",31.54,17
"28621",25.54,19
"28622",31.23,10
"28623",23.57,6
"28624",24,21
"28625",24.15,21
"28626",22.31,11
"28627",15.4,8
"28628",9.09,3
"28629",16.67,17
"28630",24.29,8
"28631",9.52,10
"28632",34.44,9
"28633",28.57,9
"28634",21.86,20
"28635",23.33,13
"28636",37.09,23
"28637",35.11,19
"28638",21.03,15
"28639",24.5,17
"28640",12.94,17
"28641",25,19
"28642",21,23
"28643",21.76,10
"28644",20,18
"28645",15.79,21
"28646",21.3,12
"28647",16.67,21
"28648",23.13,17
"28649",12.77,20
"28650",21.85,22
"28651",24,8
"28652",27.31,4
"28653",23.27,18
"28654",33.33,14
"28655",8,14
"28656",21.11,1
"28657",11.11,22
"28658",14.29,22
"28659",20.48,12
"28660",15.38,20
"28661",22.89,20
"28662",8.47,8
"28663",33.55,22
"28664",21.25,7
"28665",21.24,5
"28666",22.67,13
"28667",26.5,0
"28668",23.2,9
"28669",27.69,15
"28670",21.78,14
"28671",21.24,0
"28672",23.06,21
"28673",21.43,21
"28674",20.58,11
"28675",23,16
"28676",23.47,22
"28677",12.2,9
"28678",21.85,19
"28679",14.29,8
"28680",21.61,23
"28681",8.67,13
"28682",15.79,11
"28683",8.33,15
"28684",24.17,21
"28685",28.27,8
"28686",0,18
"28687",20,13
"28688",13.33,1
"28689",24.03,8
"28690",21.28,11
"28691",20.72,23
"28692",25.65,17
"28693",27.29,11
"28694",7.14,13
"28695",23.2,12
"28696",21.86,23
"28697",27.07,19
"28698",28,19
"28699",20,19
"28700",11.88,14
"28701",30.77,6
"28702",20.71,21
"28703",16.67,11
"28704",23.12,1
"28705",18.18,13
"28706",23.08,23
"28707",29,9
"28708",12.12,10
"28709",23.71,22
"28710",24.24,16
"28711",5.56,13
"28712",21.93,23
"28713",21.19,21
"28714",30.86,10
"28715",30,17
"28716",14.63,2
"28717",6.9,19
"28718",20.62,15
"28719",22,9
"28720",13.33,8
"28721",21.88,11
"28722",7.41,11
"28723",23.85,0
"28724",21.39,6
"28725",11.33,8
"28726",30,13
"28727",25,20
"28728",20.86,11
"28729",20.69,1
"28730",25,23
"28731",14.29,13
"28732",21.43,13
"28733",11.89,16
"28734",20.97,8
"28735",21.88,10
"28736",12.2,3
"28737",24,22
"28738",26.43,0
"28739",20.71,17
"28740",33.33,9
"28741",34.59,20
"28742",11.76,12
"28743",19.12,20
"28744",24.55,0
"28745",34.59,21
"28746",29.3,16
"28747",0,21
"28748",20.42,9
"28749",27.43,23
"28750",22.29,18
"28751",21.61,22
"28752",21.27,2
"28753",21.68,14
"28754",20.8,15
"28755",24.73,21
"28756",15.48,0
"28757",21.36,14
"28758",21.58,1
"28759",29.33,15
"28760",23.71,1
"28761",22.22,12
"28762",22.38,23
"28763",24.5,18
"28764",27,14
"28765",20.56,10
"28766",0,12
"28767",22.31,11
"28768",28.3,16
"28769",38.46,18
"28770",24.03,13
"28771",13.33,0
"28772",21.45,14
"28773",24.24,19
"28774",15,9
"28775",10.53,15
"28776",16.19,7
"28777",33.65,14
"28778",37.5,18
"28779",16.67,7
"28780",27.69,15
"28781",23.08,17
"28782",30.69,14
"28783",24.98,0
"28784",24.14,20
"28785",13.33,0
"28786",20.36,10
"28787",0,19
"28788",23.47,4
"28789",25.58,19
"28790",24.17,18
"28791",14.29,12
"28792",10.43,14
"28793",23.06,0
"28794",10.59,10
"28795",9.52,15
"28796",15.38,23
"28797",23.57,23
"28798",21.07,12
"28799",22.5,13
"28800",12.57,8
"28801",23.2,15
"28802",32,17
"28803",23.2,8
"28804",12.77,22
"28805",13.33,6
"28806",29.3,16
"28807",26.86,13
"28808",21.16,22
"28809",20.65,0
"28810",25,21
"28811",20.31,21
"28812",33.33,15
"28813",21.68,13
"28814",6.45,2
"28815",18.18,23
"28816",22.6,22
"28817",29.33,21
"28818",22.17,0
"28819",21.07,17
"28820",23.33,22
"28821",12.5,17
"28822",22.44,7
"28823",11.11,14
"28824",22.73,8
"28825",44.44,8
"28826",0,18
"28827",22.26,23
"28828",21.78,9
"28829",23.2,19
"28830",21.2,14
"28831",14.12,20
"28832",20.87,23
"28833",20.68,12
"28834",33.9,2
"28835",11.11,18
"28836",21.88,14
"28837",22.36,23
"28838",20.7,16
"28839",0,12
"28840",20.55,15
"28841",14.29,12
"28842",18.18,9
"28843",32.82,14
"28844",26,10
"28845",7.14,15
"28846",21.67,14
"28847",26.3,8
"28848",30.93,17
"28849",28,18
"28850",24.7,12
"28851",0,18
"28852",17.78,1
"28853",6.25,16
"28854",27.55,22
"28855",21.3,21
"28856",21.92,21
"28857",0,15
"28858",36.36,10
"28859",26,19
"28860",16.67,7
"28861",23.33,20
"28862",23.2,17
"28863",23.56,9
"28864",24,11
"28865",22,1
"28866",0,14
"28867",22.67,15
"28868",25.2,20
"28869",23.75,8
"28870",70,21
"28871",22.67,7
"28872",26.56,8
"28873",22.48,18
"28874",14.29,9
"28875",30,7
"28876",22.44,15
"28877",18,17
"28878",21.19,7
"28879",21.52,14
"28880",15.38,10
"28881",14.29,16
"28882",35.57,20
"28883",24,23
"28884",10,22
"28885",21.15,7
"28886",22.13,10
"28887",33.33,22
"28888",10,10
"28889",21.24,20
"28890",22.29,19
"28891",27.73,10
"28892",0,2
"28893",13.33,19
"28894",25.08,7
"28895",31.58,7
"28896",26.5,1
"28897",36,22
"28898",26.05,6
"28899",20.36,15
"28900",21.79,21
"28901",14.12,22
"28902",25.56,21
"28903",18.18,14
"28904",21.2,17
"28905",30,16
"28906",37.5,9
"28907",21.56,23
"28908",24.73,4
"28909",33.09,19
"28910",0,23
"28911",22.57,19
"28912",21,2
"28913",19.04,11
"28914",15.48,16
"28915",27.2,17
"28916",26.56,15
"28917",21.25,13
"28918",20.94,9
"28919",12.5,14
"28920",9.09,2
"28921",24.12,19
"28922",47.62,16
"28923",31.78,12
"28924",22.14,7
"28925",23.97,23
"28926",0,4
"28927",16.67,16
"28928",24.55,21
"28929",20,0
"28930",16.67,10
"28931",26.25,22
"28932",21.79,20
"28933",22.29,12
"28934",21.64,19
"28935",22.31,14
"28936",5.26,15
"28937",31.24,21
"28938",12.94,20
"28939",21.76,11
"28940",21.39,13
"28941",12.69,15
"28942",22.94,3
"28943",14.29,13
"28944",24,11
"28945",20.42,14
"28946",22.29,8
"28947",23.2,10
"28948",22.46,6
"28949",17.39,12
"28950",23.71,23
"28951",15,12
"28952",16,21
"28953",33,21
"28954",15.38,22
"28955",25.16,19
"28956",22.48,23
"28957",12.5,6
"28958",27.16,15
"28959",20.41,18
"28960",21.88,9
"28961",22.5,17
"28962",12,3
"28963",20.6,11
"28964",21.6,14
"28965",26.72,18
"28966",20.9,22
"28967",24,7
"28968",22.31,7
"28969",11.11,21
"28970",11.76,22
"28971",23.56,18
"28972",20.29,13
"28973",16.67,16
"28974",29.5,18
"28975",22.5,21
"28976",21.67,23
"28977",12,20
"28978",22.89,22
"28979",0,9
"28980",23.43,19
"28981",21.88,9
"28982",21.13,0
"28983",22.44,16
"28984",25.56,2
"28985",21.45,16
"28986",22.44,14
"28987",24.5,19
"28988",23.47,21
"28989",21.28,11
"28990",16.67,17
"28991",30.91,0
"28992",21.43,17
"28993",31.67,15
"28994",11.76,1
"28995",27.86,13
"28996",29,19
"28997",16.67,12
"28998",34.8,19
"28999",17.31,22
"29000",21.49,20
"29001",22.5,9
"29002",29,16
"29003",11.11,21
"29004",23.26,17
"29005",30.46,14
"29006",15.38,9
"29007",28.18,17
"29008",22.17,4
"29009",32.19,21
"29010",21.68,6
"29011",21.45,15
"29012",21.36,10
"29013",25,18
"29014",42.86,11
"29015",23,13
"29016",20,7
"29017",22,23
"29018",12,14
"29019",21.85,0
"29020",21.79,23
"29021",14.29,7
"29022",9.09,3
"29023",17.89,1
"29024",9.21,10
"29025",24,21
"29026",20.76,15
"29027",23.33,11
"29028",9.52,1
"29029",0,0
"29030",0,21
"29031",27.86,6
"29032",34.12,1
"29033",15.38,20
"29034",23.04,16
"29035",23.79,16
"29036",6.9,21
"29037",21.6,15
"29038",25.78,23
"29039",17.24,18
"29040",0,21
"29041",27,19
"29042",21.88,13
"29043",21.22,22
"29044",21.33,17
"29045",25.33,17
"29046",25.83,9
"29047",16.19,12
"29048",15.74,6
"29049",21.36,8
"29050",22.5,0
"29051",21.78,18
"29052",22.22,0
"29053",4.35,19
"29054",28.2,21
"29055",16,8
"29056",39.82,17
"29057",22.26,1
"29058",20.64,17
"29059",21.5,10
"29060",28.75,16
"29061",31.09,14
"29062",21.19,10
"29063",15.66,7
"29064",6.9,20
"29065",23.47,0
"29066",22.74,23
"29067",23.68,19
"29068",21.23,15
"29069",21.35,21
"29070",10.64,18
"29071",23.06,2
"29072",27,8
"29073",32,12
"29074",8.96,15
"29075",17.89,15
"29076",22.94,22
"29077",0,16
"29078",0,0
"29079",22.46,9
"29080",30.29,17
"29081",22.29,14
"29082",22.17,2
"29083",20,20
"29084",21.93,22
"29085",14.29,0
"29086",21.85,17
"29087",22,21
"29088",20.97,12
"29089",20.51,14
"29090",28,16
"29091",21.45,15
"29092",12.51,8
"29093",22.14,10
"29094",8.89,6
"29095",20,19
"29096",14.29,20
"29097",32.53,15
"29098",21.67,18
"29099",16.21,8
"29100",31.2,0
"29101",0,20
"29102",22.08,21
"29103",11.76,23
"29104",26.82,13
"29105",22.63,22
"29106",22.94,22
"29107",21,15
"29108",27.5,12
"29109",23.33,7
"29110",21.58,7
"29111",22.91,12
"29112",14.08,18
"29113",22,20
"29114",13.64,13
"29115",21.1,12
"29116",21.28,11
"29117",15.38,9
"29118",21.71,19
"29119",21.07,14
"29120",21.52,18
"29121",21.67,13
"29122",12.77,22
"29123",28.1,21
"29124",22.22,13
"29125",5,12
"29126",21.67,17
"29127",25,19
"29128",23.57,21
"29129",10,21
"29130",4.88,15
"29131",24.15,21
"29132",18.18,23
"29133",23,6
"29134",27.5,19
"29135",21.33,10
"29136",25.38,19
"29137",11.94,9
"29138",23.33,23
"29139",20.98,23
"29140",24.73,22
"29141",33.69,19
"29142",27.22,9
"29143",23,17
"29144",0,16
"29145",32,17
"29146",21.2,8
"29147",11.76,14
"29148",30,7
"29149",23.57,0
"29150",28.82,21
"29151",21.76,6
"29152",16.82,20
"29153",22.31,10
"29154",21.39,18
"29155",0,15
"29156",26.36,18
"29157",32.18,9
"29158",25.2,4
"29159",18.89,0
"29160",24.67,17
"29161",23.18,17
"29162",22.67,12
"29163",20,11
"29164",21.43,7
"29165",22.22,22
"29166",23.33,0
"29167",23.2,17
"29168",22.59,18
"29169",20,8
"29170",38.33,18
"29171",16.22,18
"29172",21.88,7
"29173",22.38,20
"29174",28,12
"29175",8.51,1
"29176",21.76,11
"29177",30,9
"29178",33.43,6
"29179",22.29,7
"29180",14.29,12
"29181",27.5,11
"29182",23.2,12
"29183",12.81,8
"29184",8,6
"29185",22.91,8
"29186",9.52,0
"29187",21.76,10
"29188",70.59,19
"29189",33.86,17
"29190",27.69,15
"29191",7.41,23
"29192",26.54,15
"29193",21.6,12
"29194",31.43,19
"29195",12.5,21
"29196",16,17
"29197",0,15
"29198",21.44,23
"29199",11.11,14
"29200",27.73,21
"29201",22.91,10
"29202",20.88,19
"29203",12,2
"29204",10.53,13
"29205",22.4,9
"29206",32.22,0
"29207",20.81,11
"29208",24.57,6
"29209",27,22
"29210",22.13,12
"29211",25.56,21
"29212",23.33,23
"29213",11.43,1
"29214",27.41,21
"29215",22.22,8
"29216",23.62,15
"29217",29.68,20
"29218",22.91,10
"29219",19.05,16
"29220",17.27,13
"29221",21.27,20
"29222",20.88,15
"29223",10,19
"29224",22.67,14
"29225",22.44,5
"29226",23.47,23
"29227",35.26,18
"29228",16,0
"29229",23.2,10
"29230",28,18
"29231",22.91,16
"29232",22.73,12
"29233",20.69,19
"29234",25.78,0
"29235",25.78,21
"29236",26.84,15
"29237",22.29,9
"29238",23.2,17
"29239",20,21
"29240",28.82,1
"29241",22.6,0
"29242",23.57,22
"29243",22.91,9
"29244",31.33,21
"29245",16.07,0
"29246",18.18,19
"29247",26.55,19
"29248",34.29,11
"29249",15.15,19
"29250",26.14,21
"29251",0,17
"29252",8,21
"29253",24.33,3
"29254",12.5,2
"29255",22.44,13
"29256",21.07,12
"29257",26.33,18
"29258",27.33,9
"29259",15,0
"29260",26,19
"29261",10.77,19
"29262",25,20
"29263",21.37,22
"29264",17.39,11
"29265",20.31,18
"29266",22,17
"29267",23.53,15
"29268",33.65,6
"29269",22.13,19
"29270",15.79,23
"29271",22.44,21
"29272",36,19
"29273",26.84,13
"29274",20.8,5
"29275",24,21
"29276",20.97,11
"29277",10.53,13
"29278",21.5,10
"29279",31.67,19
"29280",0,19
"29281",26,18
"29282",22.27,21
"29283",22.48,1
"29284",25.87,23
"29285",20.94,11
"29286",28.67,20
"29287",22.5,11
"29288",30,10
"29289",20.73,7
"29290",18.52,8
"29291",22.29,8
"29292",22.46,13
"29293",20.82,13
"29294",14.29,2
"29295",22.74,21
"29296",22.5,8
"29297",13.33,9
"29298",7.41,22
"29299",9.52,7
"29300",7.55,15
"29301",15.62,19
"29302",34.11,0
"29303",23.33,19
"29304",18.24,17
"29305",0,21
"29306",7.41,13
"29307",12.5,22
"29308",28.91,22
"29309",12.5,18
"29310",22,3
"29311",23,17
"29312",23.71,21
"29313",11.76,10
"29314",16,23
"29315",20.48,8
"29316",21.33,16
"29317",33.65,15
"29318",16.67,6
"29319",15.38,10
"29320",21.94,19
"29321",25.54,18
"29322",26.4,9
"29323",8.24,18
"29324",20,9
"29325",16.67,10
"29326",37,0
"29327",25.33,6
"29328",24.8,18
"29329",18.18,14
"29330",14.63,6
"29331",10.91,7
"29332",24.55,2
"29333",21.33,15
"29334",21.72,22
"29335",23.71,23
"29336",16.43,21
"29337",22.5,16
"29338",20.97,18
"29339",21.6,19
"29340",50,18
"29341",27,19
"29342",30.32,18
"29343",31,2
"29344",28.67,21
"29345",21.15,12
"29346",22.73,12
"29347",13.11,1
"29348",15.79,21
"29349",20.95,19
"29350",8.51,15
"29351",21.58,12
"29352",21.61,22
"29353",25.74,12
"29354",28.33,8
"29355",24.4,17
"29356",23.2,6
"29357",28.33,10
"29358",6.06,9
"29359",14.29,9
"29360",20.91,13
"29361",26.55,19
"29362",11.33,22
"29363",21.73,23
"29364",22.74,21
"29365",23.33,22
"29366",21.6,14
"29367",24,0
"29368",15.3,19
"29369",20.6,17
"29370",28.87,19
"29371",16.22,21
"29372",25,22
"29373",14.81,22
"29374",21.72,21
"29375",21.33,15
"29376",0,8
"29377",13.33,13
"29378",21.72,23
"29379",21.85,22
"29380",25.83,17
"29381",30.49,5
"29382",26.18,3
"29383",11.11,14
"29384",25.2,23
"29385",16.67,22
"29386",24,16
"29387",22.22,15
"29388",23.71,1
"29389",21.78,14
"29390",23,17
"29391",8.54,17
"29392",21.11,15
"29393",21.52,21
"29394",23.79,19
"29395",25.2,21
"29396",17,0
"29397",11.11,19
"29398",22.22,18
"29399",32.53,9
"29400",23.2,8
"29401",18.18,8
"29402",23.74,14
"29403",23.27,17
"29404",23.2,16
"29405",18.75,19
"29406",22.08,22
"29407",22.38,22
"29408",16.67,12
"29409",21.33,11
"29410",77.78,21
"29411",38.04,20
"29412",20.68,11
"29413",15.56,20
"29414",21.04,0
"29415",25.54,19
"29416",22.4,14
"29417",23,9
"29418",25.95,7
"29419",0,9
"29420",25.71,10
"29421",22.22,8
"29422",21.68,13
"29423",28.2,21
"29424",15.38,21
"29425",24,23
"29426",35.38,23
"29427",23.25,22
"29428",25,19
"29429",31.21,12
"29430",20,23
"29431",24.49,5
"29432",28.57,22
"29433",6.45,16
"29434",2.74,20
"29435",21.88,13
"29436",0,23
"29437",12.5,5
"29438",4,22
"29439",20.86,22
"29440",18.18,12
"29441",21.62,1
"29442",21.23,16
"29443",10.53,8
"29444",22.08,22
"29445",7.78,14
"29446",14.29,6
"29447",20.8,15
"29448",27.22,14
"29449",22.25,18
"29450",22.31,10
"29451",21.43,16
"29452",25.4,22
"29453",25,15
"29454",12.24,16
"29455",34.29,4
"29456",20.56,10
"29457",21.82,13
"29458",25.54,16
"29459",22.73,14
"29460",21.23,14
"29461",0,22
"29462",20.98,1
"29463",9.52,13
"29464",22.31,15
"29465",20.88,16
"29466",13.33,19
"29467",14.29,18
"29468",35,7
"29469",22.74,21
"29470",18.46,18
"29471",23,8
"29472",28.64,17
"29473",7.55,0
"29474",22.74,23
"29475",29.8,5
"29476",17.5,3
"29477",16,18
"29478",20.81,10
"29479",10,15
"29480",22,14
"29481",17.65,18
"29482",26.36,19
"29483",17.14,16
"29484",22.78,1
"29485",25,0
"29486",20.78,0
"29487",21.36,7
"29488",10,10
"29489",24.57,13
"29490",28.3,17
"29491",21.68,14
"29492",6,8
"29493",21.33,15
"29494",24.33,21
"29495",24,21
"29496",21.76,15
"29497",30.67,19
"29498",11.9,8
"29499",21.73,22
"29500",21.33,19
"29501",19.23,0
"29502",24.88,12
"29503",24.73,23
"29504",23.56,13
"29505",21.14,14
"29506",20.91,1
"29507",21.58,19
"29508",27.2,19
"29509",11.76,13
"29510",23.33,20
"29511",31.74,13
"29512",9.52,10
"29513",22.29,15
"29514",20,22
"29515",22.11,15
"29516",21.5,8
"29517",21.22,0
"29518",21.58,12
"29519",13.16,20
"29520",20,15
"29521",15.87,23
"29522",15.38,23
"29523",26.86,12
"29524",15.38,0
"29525",21.3,17
"29526",22.5,7
"29527",21.43,9
"29528",21.05,12
"29529",27.98,12
"29530",15.38,10
"29531",17.4,13
"29532",24.17,22
"29533",19.51,4
"29534",24,19
"29535",21.36,17
"29536",20,13
"29537",11.11,0
"29538",22.74,22
"29539",22.22,7
"29540",22.29,8
"29541",23.12,2
"29542",21.18,18
"29543",21.68,21
"29544",22.31,15
"29545",21.23,8
"29546",22.31,18
"29547",23,7
"29548",11.54,16
"29549",29.85,7
"29550",0,5
"29551",22.46,13
"29552",8.11,18
"29553",22.46,14
"29554",0,6
"29555",24.17,21
"29556",23.22,0
"29557",22.14,6
"29558",20.91,9
"29559",27.54,0
"29560",21.2,15
"29561",21.43,15
"29562",8,18
"29563",22.32,18
"29564",23.27,16
"29565",25,2
"29566",0,22
"29567",28.73,13
"29568",21.3,18
"29569",24.33,5
"29570",22.12,17
"29571",0,0
"29572",25,19
"29573",11.86,5
"29574",25.56,21
"29575",23.71,23
"29576",22.5,17
"29577",43,23
"29578",16.33,8
"29579",10.53,9
"29580",11.11,6
"29581",17.39,4
"29582",15.38,16
"29583",21.37,22
"29584",20.79,13
"29585",22,22
"29586",27.22,12
"29587",21.58,22
"29588",22.29,10
"29589",17.4,16
"29590",15.38,4
"29591",16.67,14
"29592",23.2,14
"29593",20.59,8
"29594",14.17,9
"29595",22.29,9
"29596",24.24,19
"29597",21.68,11
"29598",15,16
"29599",27.86,15
"29600",23.33,8
"29601",21.58,6
"29602",24.73,20
"29603",21.88,12
"29604",22.74,22
"29605",27,19
"29606",31.33,15
"29607",34,16
"29608",21.28,11
"29609",21.45,16
"29610",20.91,18
"29611",22.02,16
"29612",31.11,20
"29613",10.53,1
"29614",20.87,22
"29615",22.78,0
"29616",12.22,11
"29617",32.22,2
"29618",22.6,21
"29619",30,3
"29620",36.36,4
"29621",18.93,8
"29622",8.51,15
"29623",23.33,21
"29624",16.67,15
"29625",21.76,12
"29626",37.09,2
"29627",23.17,13
"29628",22.89,23
"29629",15.56,20
"29630",33.12,22
"29631",21.88,11
"29632",26.78,12
"29633",21.1,16
"29634",22.63,4
"29635",21.3,9
"29636",21.39,10
"29637",10,19
"29638",21.79,21
"29639",23.25,20
"29640",12.5,19
"29641",26.33,12
"29642",28,19
"29643",20.83,10
"29644",9.52,8
"29645",21.76,13
"29646",21.6,18
"29647",24.09,23
"29648",21.78,12
"29649",24.33,23
"29650",22.5,2
"29651",22.67,7
"29652",21.79,23
"29653",26.43,16
"29654",21.5,10
"29655",17.86,20
"29656",27.5,9
"29657",12.5,21
"29658",12.5,0
"29659",25.38,7
"29660",10.53,16
"29661",21.86,0
"29662",19.92,22
"29663",32.86,13
"29664",24.67,19
"29665",23.33,8
"29666",8.33,18
"29667",6.67,12
"29668",22.44,13
"29669",10,13
"29670",22.14,12
"29671",21.67,9
"29672",4.84,20
"29673",17.54,21
"29674",21.58,16
"29675",18.52,22
"29676",11.36,11
"29677",20.54,13
"29678",16.33,7
"29679",10,5
"29680",16,19
"29681",22,13
"29682",21.39,5
"29683",25.47,12
"29684",24.52,18
"29685",22.31,10
"29686",16.11,21
"29687",16.67,7
"29688",27.6,3
"29689",26.67,12
"29690",21.39,13
"29691",17.65,10
"29692",30,12
"29693",12,22
"29694",16.47,12
"29695",22.63,23
"29696",22.46,11
"29697",32.4,9
"29698",24.73,22
"29699",21.16,21
"29700",24.55,0
"29701",15,14
"29702",21.07,7
"29703",0,11
"29704",21.92,21
"29705",13.33,18
"29706",15.38,17
"29707",21.78,15
"29708",28.57,8
"29709",22.46,13
"29710",4.55,23
"29711",21.85,2
"29712",20.63,9
"29713",33.55,22
"29714",21.49,18
"29715",25,19
"29716",9.76,21
"29717",27.2,18
"29718",21.06,22
"29719",19.87,18
"29720",27.22,14
"29721",20.78,18
"29722",21.79,19
"29723",11.43,23
"29724",18.18,18
"29725",24.33,22
"29726",20.5,19
"29727",12.12,18
"29728",18.18,5
"29729",10.26,10
"29730",23.57,21
"29731",29.33,15
"29732",21.68,10
"29733",16.22,22
"29734",23.97,11
"29735",25.38,16
"29736",21.36,12
"29737",22.46,12
"29738",22.08,0
"29739",8.7,14
"29740",0,19
"29741",28,22
"29742",12.5,23
"29743",34.36,12
"29744",22.13,14
"29745",21.36,18
"29746",10.53,13
"29747",21.52,21
"29748",11.76,14
"29749",0,15
"29750",28.04,17
"29751",27.14,21
"29752",6.67,19
"29753",32.22,20
"29754",29,21
"29755",20.6,23
"29756",22.67,15
"29757",27.29,3
"29758",22.78,23
"29759",15.38,18
"29760",30,17
"29761",11,1
"29762",25.54,17
"29763",22,7
"29764",21,12
"29765",19.51,13
"29766",24.5,17
"29767",27.43,21
"29768",21.88,15
"29769",24.5,18
"29770",22.46,11
"29771",21.23,13
"29772",34.87,13
"29773",22.31,11
"29774",21.07,9
"29775",27.22,9
"29776",22,11
"29777",22.13,8
"29778",0,10
"29779",27.3,19
"29780",25.78,20
"29781",20.91,20
"29782",6.67,2
"29783",17.65,9
"29784",27.29,15
"29785",14.71,2
"29786",0,8
"29787",40,12
"29788",26.25,11
"29789",31.59,0
"29790",37.5,20
"29791",27.16,14
"29792",22.71,17
"29793",21.36,8
"29794",21.43,14
"29795",20,0
"29796",20.88,14
"29797",20,7
"29798",21.72,1
"29799",23.08,16
"29800",22,8
"29801",21.05,11
"29802",0,20
"29803",21.43,12
"29804",17.78,6
"29805",21.68,13
"29806",20.64,2
"29807",22.46,12
"29808",54.55,21
"29809",23.06,21
"29810",26.43,9
"29811",0,17
"29812",22.78,21
"29813",21.5,9
"29814",21.03,10
"29815",31.4,20
"29816",25.2,21
"29817",22.78,2
"29818",10,14
"29819",0,15
"29820",0,12
"29821",25,16
"29822",34.17,17
"29823",31.43,18
"29824",22.73,14
"29825",20.93,19
"29826",21.5,16
"29827",21.25,9
"29828",25,18
"29829",21.02,2
"29830",11.11,21
"29831",19.23,20
"29832",33.33,9
"29833",20,8
"29834",21.93,0
"29835",21.68,7
"29836",22.4,17
"29837",17.39,10
"29838",21.58,21
"29839",33.33,0
"29840",25,6
"29841",21.43,8
"29842",22.67,16
